consultant_id,practice_area,level,month,available_hours,billable_hours,non_billable_hours,bench_hours,utilisation_pct,utilisation_target_pct
MP-0120,Technology & Digital,Consultant,2023-12-01,168,127.0,35.0,6.0,75.4,85.0
MP-0120,Technology & Digital,Consultant,2024-01-01,168,168.0,37.0,0.0,100.0,85.0
MP-0120,Technology & Digital,Consultant,2024-02-01,168,154.0,18.0,0.0,91.6,85.0
MP-0120,Technology & Digital,Consultant,2024-03-01,168,144.0,39.0,0.0,85.6,85.0
MP-0120,Technology & Digital,Consultant,2024-04-01,168,145.0,22.0,1.0,86.4,85.0
MP-0120,Technology & Digital,Consultant,2024-05-01,168,168.0,36.0,0.0,100.0,85.0
MP-0120,Technology & Digital,Consultant,2024-06-01,168,156.0,35.0,0.0,92.6,85.0
MP-0120,Technology & Digital,Consultant,2024-07-01,168,156.0,26.0,0.0,93.0,85.0
MP-0120,Technology & Digital,Consultant,2024-08-01,168,130.0,35.0,3.0,77.4,85.0
MP-0120,Technology & Digital,Consultant,2024-09-01,168,146.0,24.0,0.0,86.7,85.0
MP-0120,Technology & Digital,Consultant,2024-10-01,168,155.0,41.0,0.0,92.3,85.0
MP-0120,Technology & Digital,Consultant,2024-11-01,168,156.0,21.0,0.0,93.0,85.0
MP-0120,Technology & Digital,Consultant,2024-12-01,168,133.0,29.0,6.0,79.1,85.0
MP-0121,Technology & Digital,Consultant,2023-01-01,168,141.0,41.0,0.0,84.2,85.0
MP-0121,Technology & Digital,Consultant,2023-02-01,168,142.0,22.0,4.0,84.8,85.0
MP-0121,Technology & Digital,Consultant,2023-03-01,168,127.0,27.0,14.0,75.8,85.0
MP-0121,Technology & Digital,Consultant,2023-04-01,168,137.0,32.0,0.0,81.8,85.0
MP-0121,Technology & Digital,Consultant,2023-05-01,168,147.0,33.0,0.0,87.2,85.0
MP-0121,Technology & Digital,Consultant,2023-06-01,168,152.0,38.0,0.0,90.4,85.0
MP-0121,Technology & Digital,Consultant,2023-07-01,168,140.0,27.0,1.0,83.4,85.0
MP-0121,Technology & Digital,Consultant,2023-08-01,168,103.0,31.0,34.0,61.4,85.0
MP-0121,Technology & Digital,Consultant,2023-09-01,168,166.0,18.0,0.0,99.0,85.0
MP-0121,Technology & Digital,Consultant,2023-10-01,168,156.0,35.0,0.0,92.8,85.0
MP-0121,Technology & Digital,Consultant,2023-11-01,168,153.0,22.0,0.0,90.9,85.0
MP-0121,Technology & Digital,Consultant,2023-12-01,168,146.0,40.0,0.0,87.0,85.0
MP-0121,Technology & Digital,Consultant,2024-01-01,168,149.0,21.0,0.0,88.5,85.0
MP-0121,Technology & Digital,Consultant,2024-02-01,168,146.0,36.0,0.0,87.0,85.0
MP-0121,Technology & Digital,Consultant,2024-03-01,168,134.0,21.0,13.0,79.6,85.0
MP-0121,Technology & Digital,Consultant,2024-04-01,168,168.0,31.0,0.0,100.0,85.0
MP-0121,Technology & Digital,Consultant,2024-05-01,168,145.0,17.0,6.0,86.4,85.0
MP-0121,Technology & Digital,Consultant,2024-06-01,168,151.0,41.0,0.0,90.0,85.0
MP-0121,Technology & Digital,Consultant,2024-07-01,168,139.0,21.0,8.0,82.6,85.0
MP-0121,Technology & Digital,Consultant,2024-08-01,168,122.0,27.0,19.0,72.6,85.0
MP-0121,Technology & Digital,Consultant,2024-09-01,168,149.0,23.0,0.0,88.9,85.0
MP-0121,Technology & Digital,Consultant,2024-10-01,168,150.0,33.0,0.0,89.2,85.0
MP-0121,Technology & Digital,Consultant,2024-11-01,168,142.0,36.0,0.0,84.7,85.0
MP-0121,Technology & Digital,Consultant,2024-12-01,168,126.0,41.0,1.0,75.2,85.0
MP-0122,Technology & Digital,Consultant,2023-01-01,168,148.0,40.0,0.0,88.3,85.0
MP-0122,Technology & Digital,Consultant,2023-02-01,168,145.0,22.0,1.0,86.4,85.0
MP-0122,Technology & Digital,Consultant,2023-03-01,168,141.0,38.0,0.0,83.7,85.0
MP-0122,Technology & Digital,Consultant,2023-04-01,168,148.0,20.0,0.0,88.4,85.0
MP-0122,Technology & Digital,Consultant,2023-05-01,168,152.0,26.0,0.0,90.3,85.0
MP-0122,Technology & Digital,Consultant,2023-06-01,168,162.0,41.0,0.0,96.2,85.0
MP-0122,Technology & Digital,Consultant,2023-07-01,168,145.0,25.0,0.0,86.0,85.0
MP-0122,Technology & Digital,Consultant,2023-08-01,168,138.0,33.0,0.0,82.0,85.0
MP-0122,Technology & Digital,Consultant,2023-09-01,168,168.0,35.0,0.0,100.0,85.0
MP-0122,Technology & Digital,Consultant,2023-10-01,168,168.0,28.0,0.0,100.0,85.0
MP-0122,Technology & Digital,Consultant,2023-11-01,168,138.0,32.0,0.0,82.4,85.0
MP-0122,Technology & Digital,Consultant,2023-12-01,168,141.0,26.0,1.0,84.1,85.0
MP-0122,Technology & Digital,Consultant,2024-01-01,168,152.0,29.0,0.0,90.5,85.0
MP-0122,Technology & Digital,Consultant,2024-02-01,168,142.0,35.0,0.0,84.6,85.0
MP-0122,Technology & Digital,Consultant,2024-03-01,168,146.0,38.0,0.0,87.1,85.0
MP-0122,Technology & Digital,Consultant,2024-04-01,168,168.0,28.0,0.0,100.0,85.0
MP-0122,Technology & Digital,Consultant,2024-05-01,168,153.0,29.0,0.0,91.3,85.0
MP-0122,Technology & Digital,Consultant,2024-06-01,168,146.0,30.0,0.0,87.0,85.0
MP-0122,Technology & Digital,Consultant,2024-07-01,168,156.0,24.0,0.0,92.7,85.0
MP-0122,Technology & Digital,Consultant,2024-08-01,168,158.0,23.0,0.0,94.1,85.0
MP-0122,Technology & Digital,Consultant,2024-09-01,168,140.0,37.0,0.0,83.2,85.0
MP-0122,Technology & Digital,Consultant,2024-10-01,168,147.0,38.0,0.0,87.3,85.0
MP-0122,Technology & Digital,Consultant,2024-11-01,168,155.0,20.0,0.0,92.2,85.0
MP-0122,Technology & Digital,Consultant,2024-12-01,168,116.0,33.0,19.0,68.8,85.0
MP-0123,Technology & Digital,Consultant,2023-01-01,168,168.0,24.0,0.0,99.9,85.0
MP-0123,Technology & Digital,Consultant,2023-02-01,168,137.0,28.0,3.0,81.7,85.0
MP-0123,Technology & Digital,Consultant,2023-03-01,168,148.0,35.0,0.0,88.0,85.0
MP-0123,Technology & Digital,Consultant,2023-04-01,168,133.0,18.0,17.0,79.4,85.0
MP-0123,Technology & Digital,Consultant,2023-05-01,168,129.0,34.0,5.0,76.6,85.0
MP-0123,Technology & Digital,Consultant,2023-06-01,168,120.0,18.0,30.0,71.7,85.0
MP-0123,Technology & Digital,Consultant,2023-07-01,168,140.0,38.0,0.0,83.5,85.0
MP-0123,Technology & Digital,Consultant,2023-08-01,168,137.0,37.0,0.0,81.3,85.0
MP-0123,Technology & Digital,Consultant,2023-09-01,168,155.0,31.0,0.0,92.2,85.0
MP-0123,Technology & Digital,Consultant,2023-10-01,168,133.0,27.0,8.0,79.4,85.0
MP-0123,Technology & Digital,Consultant,2023-11-01,168,156.0,40.0,0.0,93.0,85.0
MP-0123,Technology & Digital,Consultant,2023-12-01,168,109.0,18.0,41.0,65.0,85.0
MP-0123,Technology & Digital,Consultant,2024-01-01,168,145.0,41.0,0.0,86.2,85.0
MP-0123,Technology & Digital,Consultant,2024-02-01,168,142.0,37.0,0.0,84.5,85.0
MP-0123,Technology & Digital,Consultant,2024-03-01,168,146.0,33.0,0.0,87.0,85.0
MP-0123,Technology & Digital,Consultant,2024-04-01,168,155.0,35.0,0.0,92.5,85.0
MP-0123,Technology & Digital,Consultant,2024-05-01,168,141.0,31.0,0.0,84.0,85.0
MP-0123,Technology & Digital,Consultant,2024-06-01,168,112.0,31.0,25.0,66.8,85.0
MP-0123,Technology & Digital,Consultant,2024-07-01,168,158.0,29.0,0.0,94.2,85.0
MP-0123,Technology & Digital,Consultant,2024-08-01,168,139.0,34.0,0.0,82.8,85.0
MP-0123,Technology & Digital,Consultant,2024-09-01,168,138.0,38.0,0.0,81.9,85.0
MP-0123,Technology & Digital,Consultant,2024-10-01,168,152.0,22.0,0.0,90.7,85.0
MP-0123,Technology & Digital,Consultant,2024-11-01,168,148.0,29.0,0.0,87.8,85.0
MP-0123,Technology & Digital,Consultant,2024-12-01,168,124.0,35.0,9.0,74.0,85.0
MP-0124,Technology & Digital,Consultant,2023-01-01,168,159.0,26.0,0.0,94.9,85.0
MP-0124,Technology & Digital,Consultant,2023-02-01,168,150.0,19.0,0.0,89.2,85.0
MP-0124,Technology & Digital,Consultant,2023-03-01,168,154.0,23.0,0.0,91.9,85.0
MP-0124,Technology & Digital,Consultant,2023-04-01,168,129.0,31.0,8.0,76.9,85.0
MP-0124,Technology & Digital,Consultant,2023-05-01,168,130.0,22.0,16.0,77.6,85.0
MP-0124,Technology & Digital,Consultant,2023-06-01,168,146.0,42.0,0.0,87.1,85.0
MP-0124,Technology & Digital,Consultant,2023-07-01,168,109.0,35.0,24.0,64.9,85.0
MP-0124,Technology & Digital,Consultant,2023-08-01,168,127.0,22.0,19.0,75.4,85.0
MP-0124,Technology & Digital,Consultant,2023-09-01,168,157.0,39.0,0.0,93.2,85.0
MP-0124,Technology & Digital,Consultant,2023-10-01,168,150.0,18.0,0.0,89.3,85.0
MP-0124,Technology & Digital,Consultant,2023-11-01,168,154.0,31.0,0.0,91.7,85.0
MP-0124,Technology & Digital,Consultant,2023-12-01,168,122.0,20.0,26.0,72.8,85.0
MP-0124,Technology & Digital,Consultant,2024-01-01,168,139.0,34.0,0.0,82.9,85.0
MP-0124,Technology & Digital,Consultant,2024-02-01,168,147.0,22.0,0.0,87.3,85.0
MP-0124,Technology & Digital,Consultant,2024-03-01,168,157.0,29.0,0.0,93.7,85.0
MP-0124,Technology & Digital,Consultant,2024-04-01,168,154.0,26.0,0.0,91.4,85.0
MP-0124,Technology & Digital,Consultant,2024-05-01,168,136.0,18.0,14.0,81.1,85.0
MP-0124,Technology & Digital,Consultant,2024-06-01,168,139.0,37.0,0.0,82.8,85.0
MP-0124,Technology & Digital,Consultant,2024-07-01,168,165.0,27.0,0.0,98.0,85.0
MP-0124,Technology & Digital,Consultant,2024-08-01,168,123.0,19.0,26.0,73.3,85.0
MP-0124,Technology & Digital,Consultant,2024-09-01,168,131.0,42.0,0.0,77.9,85.0
MP-0124,Technology & Digital,Consultant,2024-10-01,168,165.0,35.0,0.0,98.5,85.0
MP-0124,Technology & Digital,Consultant,2024-11-01,168,160.0,20.0,0.0,95.3,85.0
MP-0124,Technology & Digital,Consultant,2024-12-01,168,138.0,31.0,0.0,82.0,85.0
MP-0125,Operations & Supply Chain,Partner,2023-01-01,168,70.0,21.0,77.0,41.4,45.0
MP-0125,Operations & Supply Chain,Partner,2023-02-01,168,87.0,23.0,58.0,51.9,45.0
MP-0125,Operations & Supply Chain,Partner,2023-03-01,168,80.0,41.0,47.0,47.7,45.0
MP-0125,Operations & Supply Chain,Partner,2023-04-01,168,85.0,39.0,44.0,50.5,45.0
MP-0125,Operations & Supply Chain,Partner,2023-05-01,168,66.0,38.0,64.0,39.2,45.0
MP-0125,Operations & Supply Chain,Partner,2023-06-01,168,45.0,36.0,87.0,26.6,45.0
MP-0125,Operations & Supply Chain,Partner,2023-07-01,168,76.0,25.0,67.0,45.1,45.0
MP-0125,Operations & Supply Chain,Partner,2023-08-01,168,53.0,20.0,95.0,31.8,45.0
MP-0125,Operations & Supply Chain,Partner,2023-09-01,168,106.0,24.0,38.0,63.0,45.0
MP-0125,Operations & Supply Chain,Partner,2023-10-01,168,76.0,30.0,62.0,45.1,45.0
MP-0125,Operations & Supply Chain,Partner,2023-11-01,168,70.0,19.0,79.0,41.8,45.0
MP-0125,Operations & Supply Chain,Partner,2023-12-01,168,74.0,20.0,74.0,44.3,45.0
MP-0125,Operations & Supply Chain,Partner,2024-01-01,168,50.0,31.0,87.0,30.0,45.0
MP-0125,Operations & Supply Chain,Partner,2024-02-01,168,81.0,39.0,48.0,48.4,45.0
MP-0125,Operations & Supply Chain,Partner,2024-03-01,168,88.0,36.0,44.0,52.4,45.0
MP-0125,Operations & Supply Chain,Partner,2024-04-01,168,51.0,34.0,83.0,30.4,45.0
MP-0125,Operations & Supply Chain,Partner,2024-05-01,168,90.0,27.0,51.0,53.3,45.0
MP-0125,Operations & Supply Chain,Partner,2024-06-01,168,91.0,33.0,44.0,53.9,45.0
MP-0125,Operations & Supply Chain,Partner,2024-07-01,168,65.0,36.0,67.0,38.6,45.0
MP-0125,Operations & Supply Chain,Partner,2024-08-01,168,70.0,27.0,71.0,41.7,45.0
MP-0125,Operations & Supply Chain,Partner,2024-09-01,168,74.0,17.0,77.0,44.0,45.0
MP-0125,Operations & Supply Chain,Partner,2024-10-01,168,71.0,31.0,66.0,42.5,45.0
MP-0125,Operations & Supply Chain,Partner,2024-11-01,168,54.0,23.0,91.0,32.3,45.0
MP-0125,Operations & Supply Chain,Partner,2024-12-01,168,56.0,23.0,89.0,33.4,45.0
MP-0126,Operations & Supply Chain,Partner,2023-01-01,168,77.0,35.0,56.0,45.9,45.0
MP-0126,Operations & Supply Chain,Partner,2023-02-01,168,76.0,34.0,58.0,45.2,45.0
MP-0126,Operations & Supply Chain,Partner,2023-03-01,168,75.0,34.0,59.0,44.6,45.0
MP-0126,Operations & Supply Chain,Partner,2023-04-01,168,85.0,19.0,64.0,50.3,45.0
MP-0126,Operations & Supply Chain,Partner,2023-05-01,168,96.0,30.0,42.0,57.3,45.0
MP-0126,Operations & Supply Chain,Partner,2023-06-01,168,87.0,32.0,49.0,51.7,45.0
MP-0126,Operations & Supply Chain,Partner,2023-07-01,168,81.0,24.0,63.0,48.1,45.0
MP-0126,Operations & Supply Chain,Partner,2023-08-01,168,72.0,25.0,71.0,42.6,45.0
MP-0126,Operations & Supply Chain,Partner,2023-09-01,168,88.0,21.0,59.0,52.6,45.0
MP-0126,Operations & Supply Chain,Partner,2023-10-01,168,87.0,28.0,53.0,51.9,45.0
MP-0126,Operations & Supply Chain,Partner,2023-11-01,168,83.0,37.0,48.0,49.2,45.0
MP-0126,Operations & Supply Chain,Partner,2023-12-01,168,73.0,21.0,74.0,43.3,45.0
MP-0126,Operations & Supply Chain,Partner,2024-01-01,168,92.0,35.0,41.0,54.5,45.0
MP-0126,Operations & Supply Chain,Partner,2024-02-01,168,83.0,42.0,43.0,49.5,45.0
MP-0126,Operations & Supply Chain,Partner,2024-03-01,168,62.0,26.0,80.0,36.7,45.0
MP-0126,Operations & Supply Chain,Partner,2024-04-01,168,74.0,22.0,72.0,43.9,45.0
MP-0126,Operations & Supply Chain,Partner,2024-05-01,168,62.0,36.0,70.0,36.8,45.0
MP-0126,Operations & Supply Chain,Partner,2024-06-01,168,94.0,38.0,36.0,56.0,45.0
MP-0126,Operations & Supply Chain,Partner,2024-07-01,168,79.0,19.0,70.0,47.2,45.0
MP-0126,Operations & Supply Chain,Partner,2024-08-01,168,76.0,37.0,55.0,45.0,45.0
MP-0126,Operations & Supply Chain,Partner,2024-09-01,168,90.0,25.0,53.0,53.8,45.0
MP-0126,Operations & Supply Chain,Partner,2024-10-01,168,78.0,38.0,52.0,46.6,45.0
MP-0126,Operations & Supply Chain,Partner,2024-11-01,168,73.0,34.0,61.0,43.4,45.0
MP-0126,Operations & Supply Chain,Partner,2024-12-01,168,33.0,21.0,114.0,19.7,45.0
MP-0127,Operations & Supply Chain,Partner,2023-01-01,168,102.0,26.0,40.0,60.6,45.0
MP-0127,Operations & Supply Chain,Partner,2023-02-01,168,100.0,37.0,31.0,59.6,45.0
MP-0127,Operations & Supply Chain,Partner,2023-03-01,168,75.0,18.0,75.0,44.8,45.0
MP-0127,Operations & Supply Chain,Partner,2023-04-01,168,52.0,34.0,82.0,30.9,45.0
MP-0127,Operations & Supply Chain,Partner,2023-05-01,168,75.0,38.0,55.0,44.6,45.0
MP-0127,Operations & Supply Chain,Partner,2023-06-01,168,77.0,17.0,74.0,46.1,45.0
MP-0127,Operations & Supply Chain,Partner,2023-07-01,168,50.0,20.0,98.0,30.0,45.0
MP-0127,Operations & Supply Chain,Partner,2023-08-01,168,60.0,26.0,82.0,35.5,45.0
MP-0127,Operations & Supply Chain,Partner,2023-09-01,168,70.0,28.0,70.0,41.7,45.0
MP-0127,Operations & Supply Chain,Partner,2023-10-01,168,80.0,39.0,49.0,47.9,45.0
MP-0127,Operations & Supply Chain,Partner,2023-11-01,168,85.0,28.0,55.0,50.6,45.0
MP-0127,Operations & Supply Chain,Partner,2023-12-01,168,53.0,37.0,78.0,31.3,45.0
MP-0127,Operations & Supply Chain,Partner,2024-01-01,168,69.0,25.0,74.0,41.3,45.0
MP-0127,Operations & Supply Chain,Partner,2024-02-01,168,100.0,27.0,41.0,59.7,45.0
MP-0127,Operations & Supply Chain,Partner,2024-03-01,168,83.0,37.0,48.0,49.2,45.0
MP-0127,Operations & Supply Chain,Partner,2024-04-01,168,68.0,37.0,63.0,40.3,45.0
MP-0127,Operations & Supply Chain,Partner,2024-05-01,168,71.0,33.0,64.0,42.1,45.0
MP-0127,Operations & Supply Chain,Partner,2024-06-01,168,78.0,39.0,51.0,46.5,45.0
MP-0127,Operations & Supply Chain,Partner,2024-07-01,168,46.0,28.0,94.0,27.2,45.0
MP-0127,Operations & Supply Chain,Partner,2024-08-01,168,76.0,24.0,68.0,45.0,45.0
MP-0127,Operations & Supply Chain,Partner,2024-09-01,168,85.0,23.0,60.0,50.8,45.0
MP-0127,Operations & Supply Chain,Partner,2024-10-01,168,73.0,40.0,55.0,43.7,45.0
MP-0127,Operations & Supply Chain,Partner,2024-11-01,168,70.0,23.0,75.0,41.4,45.0
MP-0127,Operations & Supply Chain,Partner,2024-12-01,168,47.0,36.0,85.0,28.2,45.0
MP-0128,Operations & Supply Chain,Partner,2023-01-01,168,71.0,32.0,65.0,42.4,45.0
MP-0128,Operations & Supply Chain,Partner,2023-02-01,168,83.0,36.0,49.0,49.6,45.0
MP-0128,Operations & Supply Chain,Partner,2023-03-01,168,96.0,40.0,32.0,57.1,45.0
MP-0128,Operations & Supply Chain,Partner,2023-04-01,168,84.0,36.0,48.0,49.9,45.0
MP-0128,Operations & Supply Chain,Partner,2023-05-01,168,68.0,18.0,82.0,40.6,45.0
MP-0128,Operations & Supply Chain,Partner,2023-06-01,168,76.0,22.0,70.0,45.5,45.0
MP-0128,Operations & Supply Chain,Partner,2023-07-01,168,80.0,24.0,64.0,47.4,45.0
MP-0128,Operations & Supply Chain,Partner,2023-08-01,168,78.0,32.0,58.0,46.5,45.0
MP-0128,Operations & Supply Chain,Partner,2023-09-01,168,82.0,24.0,62.0,48.8,45.0
MP-0128,Operations & Supply Chain,Partner,2023-10-01,168,66.0,22.0,80.0,39.5,45.0
MP-0128,Operations & Supply Chain,Partner,2023-11-01,168,69.0,38.0,61.0,41.4,45.0
MP-0128,Operations & Supply Chain,Partner,2023-12-01,168,69.0,35.0,64.0,40.8,45.0
MP-0128,Operations & Supply Chain,Partner,2024-01-01,168,81.0,18.0,69.0,48.1,45.0
MP-0128,Operations & Supply Chain,Partner,2024-02-01,168,68.0,38.0,62.0,40.7,45.0
MP-0128,Operations & Supply Chain,Partner,2024-03-01,168,100.0,30.0,38.0,59.3,45.0
MP-0128,Operations & Supply Chain,Partner,2024-04-01,168,89.0,29.0,50.0,52.7,45.0
MP-0128,Operations & Supply Chain,Partner,2024-05-01,168,74.0,36.0,58.0,44.1,45.0
MP-0128,Operations & Supply Chain,Partner,2024-06-01,168,65.0,31.0,72.0,38.7,45.0
MP-0128,Operations & Supply Chain,Partner,2024-07-01,168,83.0,36.0,49.0,49.6,45.0
MP-0128,Operations & Supply Chain,Partner,2024-08-01,168,55.0,35.0,78.0,32.7,45.0
MP-0128,Operations & Supply Chain,Partner,2024-09-01,168,61.0,41.0,66.0,36.2,45.0
MP-0128,Operations & Supply Chain,Partner,2024-10-01,168,64.0,36.0,68.0,38.4,45.0
MP-0128,Operations & Supply Chain,Partner,2024-11-01,168,73.0,35.0,60.0,43.2,45.0
MP-0128,Operations & Supply Chain,Partner,2024-12-01,168,51.0,28.0,89.0,30.6,45.0
MP-0129,Operations & Supply Chain,Partner,2023-01-01,168,101.0,39.0,28.0,60.2,45.0
MP-0129,Operations & Supply Chain,Partner,2023-02-01,168,80.0,21.0,67.0,47.8,45.0
MP-0129,Operations & Supply Chain,Partner,2023-03-01,168,61.0,39.0,68.0,36.3,45.0
MP-0129,Operations & Supply Chain,Partner,2023-04-01,168,71.0,33.0,64.0,42.5,45.0
MP-0129,Operations & Supply Chain,Partner,2023-05-01,168,58.0,20.0,90.0,34.7,45.0
MP-0129,Operations & Supply Chain,Partner,2023-06-01,168,76.0,29.0,63.0,45.3,45.0
MP-0129,Operations & Supply Chain,Partner,2023-07-01,168,92.0,39.0,37.0,54.9,45.0
MP-0129,Operations & Supply Chain,Partner,2023-08-01,168,84.0,39.0,45.0,49.9,45.0
MP-0129,Operations & Supply Chain,Partner,2023-09-01,168,69.0,20.0,79.0,41.2,45.0
MP-0129,Operations & Supply Chain,Partner,2023-10-01,168,97.0,36.0,35.0,57.6,45.0
MP-0129,Operations & Supply Chain,Partner,2023-11-01,168,76.0,27.0,65.0,45.0,45.0
MP-0129,Operations & Supply Chain,Partner,2023-12-01,168,74.0,26.0,68.0,44.0,45.0
MP-0129,Operations & Supply Chain,Partner,2024-01-01,168,104.0,29.0,35.0,61.7,45.0
MP-0129,Operations & Supply Chain,Partner,2024-02-01,168,69.0,31.0,68.0,40.8,45.0
MP-0129,Operations & Supply Chain,Partner,2024-03-01,168,47.0,21.0,100.0,28.0,45.0
MP-0129,Operations & Supply Chain,Partner,2024-04-01,168,78.0,37.0,53.0,46.6,45.0
MP-0129,Operations & Supply Chain,Partner,2024-05-01,168,70.0,34.0,64.0,41.5,45.0
MP-0129,Operations & Supply Chain,Partner,2024-06-01,168,54.0,27.0,87.0,32.1,45.0
MP-0129,Operations & Supply Chain,Partner,2024-07-01,168,78.0,30.0,60.0,46.4,45.0
MP-0129,Operations & Supply Chain,Partner,2024-08-01,168,60.0,37.0,71.0,35.9,45.0
MP-0129,Operations & Supply Chain,Partner,2024-09-01,168,86.0,20.0,62.0,51.3,45.0
MP-0129,Operations & Supply Chain,Partner,2024-10-01,168,83.0,22.0,63.0,49.6,45.0
MP-0129,Operations & Supply Chain,Partner,2024-11-01,168,69.0,24.0,75.0,41.3,45.0
MP-0129,Operations & Supply Chain,Partner,2024-12-01,168,29.0,39.0,100.0,17.3,45.0
MP-0130,Operations & Supply Chain,Director,2023-01-01,168,96.0,24.0,48.0,57.2,55.0
MP-0130,Operations & Supply Chain,Director,2023-02-01,168,93.0,32.0,43.0,55.6,55.0
MP-0130,Operations & Supply Chain,Director,2023-03-01,168,114.0,40.0,14.0,67.8,55.0
MP-0130,Operations & Supply Chain,Director,2023-04-01,168,102.0,20.0,46.0,60.8,55.0
MP-0130,Operations & Supply Chain,Director,2023-05-01,168,70.0,42.0,56.0,41.8,55.0
MP-0130,Operations & Supply Chain,Director,2023-06-01,168,77.0,32.0,59.0,46.0,55.0
MP-0130,Operations & Supply Chain,Director,2023-07-01,168,86.0,29.0,53.0,51.3,55.0
MP-0130,Operations & Supply Chain,Director,2023-08-01,168,76.0,28.0,64.0,45.0,55.0
MP-0130,Operations & Supply Chain,Director,2023-09-01,168,90.0,25.0,53.0,53.3,55.0
MP-0130,Operations & Supply Chain,Director,2023-10-01,168,103.0,27.0,38.0,61.2,55.0
MP-0130,Operations & Supply Chain,Director,2023-11-01,168,81.0,20.0,67.0,48.2,55.0
MP-0130,Operations & Supply Chain,Director,2023-12-01,168,73.0,38.0,57.0,43.2,55.0
MP-0130,Operations & Supply Chain,Director,2024-01-01,168,84.0,25.0,59.0,50.3,55.0
MP-0130,Operations & Supply Chain,Director,2024-02-01,168,102.0,29.0,37.0,60.7,55.0
MP-0130,Operations & Supply Chain,Director,2024-03-01,168,83.0,42.0,43.0,49.6,55.0
MP-0130,Operations & Supply Chain,Director,2024-04-01,168,101.0,17.0,50.0,60.2,55.0
MP-0130,Operations & Supply Chain,Director,2024-05-01,168,108.0,18.0,42.0,64.4,55.0
MP-0130,Operations & Supply Chain,Director,2024-06-01,168,88.0,30.0,50.0,52.1,55.0
MP-0130,Operations & Supply Chain,Director,2024-07-01,168,99.0,20.0,49.0,59.0,55.0
MP-0130,Operations & Supply Chain,Director,2024-08-01,168,91.0,38.0,39.0,54.2,55.0
MP-0130,Operations & Supply Chain,Director,2024-09-01,168,75.0,26.0,67.0,44.8,55.0
MP-0130,Operations & Supply Chain,Director,2024-10-01,168,117.0,34.0,17.0,69.8,55.0
MP-0130,Operations & Supply Chain,Director,2024-11-01,168,79.0,18.0,71.0,46.8,55.0
MP-0130,Operations & Supply Chain,Director,2024-12-01,168,94.0,29.0,45.0,56.2,55.0
MP-0131,Operations & Supply Chain,Director,2023-01-01,168,82.0,20.0,66.0,48.5,55.0
MP-0131,Operations & Supply Chain,Director,2023-02-01,168,75.0,24.0,69.0,44.8,55.0
MP-0131,Operations & Supply Chain,Director,2023-03-01,168,97.0,29.0,42.0,57.8,55.0
MP-0131,Operations & Supply Chain,Director,2023-04-01,168,99.0,21.0,48.0,58.7,55.0
MP-0131,Operations & Supply Chain,Director,2023-05-01,168,77.0,35.0,56.0,46.0,55.0
MP-0131,Operations & Supply Chain,Director,2023-06-01,168,94.0,32.0,42.0,55.8,55.0
MP-0131,Operations & Supply Chain,Director,2023-07-01,168,121.0,21.0,26.0,72.1,55.0
MP-0131,Operations & Supply Chain,Director,2023-08-01,168,73.0,33.0,62.0,43.5,55.0
MP-0131,Operations & Supply Chain,Director,2023-09-01,168,78.0,38.0,52.0,46.7,55.0
MP-0131,Operations & Supply Chain,Director,2023-10-01,168,100.0,24.0,44.0,59.5,55.0
MP-0131,Operations & Supply Chain,Director,2023-11-01,168,90.0,17.0,61.0,53.7,55.0
MP-0131,Operations & Supply Chain,Director,2023-12-01,168,90.0,36.0,42.0,53.5,55.0
MP-0131,Operations & Supply Chain,Director,2024-01-01,168,108.0,35.0,25.0,64.3,55.0
MP-0131,Operations & Supply Chain,Director,2024-02-01,168,101.0,42.0,25.0,59.9,55.0
MP-0131,Operations & Supply Chain,Director,2024-03-01,168,92.0,33.0,43.0,54.6,55.0
MP-0131,Operations & Supply Chain,Director,2024-04-01,168,102.0,42.0,24.0,60.5,55.0
MP-0131,Operations & Supply Chain,Director,2024-05-01,168,103.0,25.0,40.0,61.5,55.0
MP-0131,Operations & Supply Chain,Director,2024-06-01,168,93.0,40.0,35.0,55.7,55.0
MP-0131,Operations & Supply Chain,Director,2024-07-01,168,98.0,36.0,34.0,58.5,55.0
MP-0131,Operations & Supply Chain,Director,2024-08-01,168,91.0,26.0,51.0,54.4,55.0
MP-0131,Operations & Supply Chain,Director,2024-09-01,168,90.0,30.0,48.0,53.6,55.0
MP-0131,Operations & Supply Chain,Director,2024-10-01,168,100.0,29.0,39.0,59.7,55.0
MP-0131,Operations & Supply Chain,Director,2024-11-01,168,84.0,27.0,57.0,49.8,55.0
MP-0131,Operations & Supply Chain,Director,2024-12-01,168,64.0,30.0,74.0,38.0,55.0
MP-0132,Operations & Supply Chain,Director,2023-01-01,168,93.0,31.0,44.0,55.1,55.0
MP-0132,Operations & Supply Chain,Director,2023-02-01,168,89.0,32.0,47.0,53.2,55.0
MP-0132,Operations & Supply Chain,Director,2023-03-01,168,97.0,36.0,35.0,58.0,55.0
MP-0132,Operations & Supply Chain,Director,2023-04-01,168,104.0,28.0,36.0,62.1,55.0
MP-0132,Operations & Supply Chain,Director,2023-05-01,168,109.0,37.0,22.0,65.1,55.0
MP-0132,Operations & Supply Chain,Director,2023-06-01,168,73.0,28.0,67.0,43.7,55.0
MP-0132,Operations & Supply Chain,Director,2023-07-01,168,96.0,39.0,33.0,57.2,55.0
